Fe,Cu,species,Si_Al,calcination_temp,calcination_time,Aging_O2,Aging_H2O,Aging_CO2,Aging_Temp,Aging_Time,NO,NH3,O2,H2O,GHSV,Measurement_Temp,Conversion
8.0,4.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,3.0,0.0,0.45,451.23304015543,82.9268882564917
8.0,4.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,3.0,0.0,0.45,474.668461743105,78.9319026466628
8.0,4.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,3.0,0.0,0.45,499.488886918246,73.7651459574502
1.24,1.48,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,199.966921569191,5.52923434732761
1.24,1.48,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,250.013149189886,40.6597606025616
1.24,1.48,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,300.588631703518,87.3291118954968
1.24,1.48,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,353.189089459691,95.538315506593
1.24,1.48,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,404.029199419792,97.9770793183788
1.24,1.48,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,459.06739370729,98.7360341221477
1.24,1.48,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,503.941880580701,98.2860852807146
1.24,1.48,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,541.045812599389,96.6288764428154
1.16,1.36,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,199.969797954479,5.04846709209773
1.16,1.36,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,250.609999137084,40.9005551423605
1.16,1.36,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,301.219998274168,81.800699372537
1.16,1.36,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,352.606621438932,92.8936846906447
1.16,1.36,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,404.030637612435,97.7366956907639
1.16,1.36,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,459.658490883913,99.9383631724064
1.16,1.36,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,503.334963284996,99.7279761342203
1.16,1.36,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,539.83197800798,99.5126581498267
1.1,0.0,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,199.989932651493,1.68309630548856
1.1,0.0,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,248.979088678958,13.4955888577052
1.1,0.0,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,304.98231023048,52.9571295318477
1.1,0.0,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,353.96571348737,65.7311565945241
1.1,0.0,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,405.930490094961,80.189923611425
1.1,0.0,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,460.892460172336,93.6892106787858
1.1,0.0,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,502.751057071593,97.3237289458869
1.1,0.0,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,538.037113588455,99.5114254132749
0.0,1.37,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,199.989932651493,1.68309630548856
0.0,1.37,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,248.872662423313,31.2839773012109
0.0,1.37,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,301.861432193326,74.5896014562727
0.0,1.37,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,353.846343497931,85.6829976865643
0.0,1.37,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,404.641869486072,95.5736539544134
0.0,1.37,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,460.271160950193,97.5349378084409
0.0,1.37,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,503.957700699783,95.6418653769502
0.0,1.37,ZSM-5,15.0,350.0,12.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,8.0,0.0,2.5,539.866494631432,93.7434510870681
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,97.5910225641891,5.14900083213737
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,123.221457084624,13.7881547051942
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,148.960431264245,12.72386304707
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,175.781787045188,14.8946562307794
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,200.341899926434,19.220564647427
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,223.659836708112,34.5970163653686
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,246.034081452984,34.3395361738564
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,274.923720739516,51.6057839578383
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,295.995489574162,67.7896501404985
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,322.732425620183,77.5075676262376
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,348.359845150086,86.4162616529384
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,374.044549500114,90.2036927604047
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,398.613707352958,93.7209807161205
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,423.219045092198,94.0037868281093
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,447.818352850372,94.825673247386
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,473.551297048927,94.3004618965496
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,497.050133262581,93.5045043958562
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,521.727830774611,87.318346820391
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,551.950095876698,85.4478466937613
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,573.266078944512,79.7989604312642
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,600.21707931837,70.3795270082852
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.3,622.699863722428,60.4186012855919
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.2,200.239413941647,42.5069337312325
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.2,220.249024219586,64.1983426485588
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.2,251.065982145115,87.9829375416234
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.2,300.552169478094,97.551908145975
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.2,329.541488581472,99.6720703404904
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.2,360.221879399441,99.4208543031284
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.4,200.738473989024,30.3415020695817
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.4,220.685701761041,41.0535899446144
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.4,260.081097257698,74.6431973563305
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.4,305.062256054896,91.3271456631513
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.4,330.087757011709,95.815314062197
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.4,350.554276995186,97.9228311541606
0.0,3.0,ZSM-5,25.0,550.0,4.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,5.0,0.4,379.538538057543,99.1527781290306
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,10.0,0.3,149.668874172185,16.3636363636363
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,10.0,0.3,199.33774834437,58.1818181818181
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,10.0,0.3,252.317880794701,93.1818181818181
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,10.0,0.3,298.675496688741,95.4545454545454
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,10.0,0.3,351.655629139072,97.2727272727272
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,10.0,0.3,401.324503311258,91.8181818181818
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,10.0,0.3,452.649006622516,93.1818181818181
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,10.0,0.3,497.350993377483,82.2727272727272
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,14.0,10.0,0.3,550.331125827814,70.0
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,10.0,0.0,800.0,16.0,350.0,350.0,14.0,10.0,0.3,148.013245033112,15.0
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,10.0,0.0,800.0,16.0,350.0,350.0,14.0,10.0,0.3,199.33774834437,30.4545454545454
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,10.0,0.0,800.0,16.0,350.0,350.0,14.0,10.0,0.3,250.662251655629,35.4545454545454
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,10.0,0.0,800.0,16.0,350.0,350.0,14.0,10.0,0.3,298.675496688741,45.0
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,10.0,0.0,800.0,16.0,350.0,350.0,14.0,10.0,0.3,351.655629139072,56.8181818181818
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,10.0,0.0,800.0,16.0,350.0,350.0,14.0,10.0,0.3,401.324503311258,64.5454545454545
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,10.0,0.0,800.0,16.0,350.0,350.0,14.0,10.0,0.3,449.33774834437,65.0
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,10.0,0.0,800.0,16.0,350.0,350.0,14.0,10.0,0.3,500.662251655629,60.0
0.0,2.83,ZSM-5,15.0,500.0,2.0,0.0,10.0,0.0,800.0,16.0,350.0,350.0,14.0,10.0,0.3,550.331125827814,54.5454545454545
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,79.676674364896,4.9940827042616
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,100.0,6.00174646398491
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,122.17090069284,7.50807165098295
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,149.884526558891,14.2417244033872
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,173.903002309468,24.4556662415405
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,197.921478060046,37.405926487654
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,219.168591224018,66.7723736973332
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,297.690531177829,97.4182206749164
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,347.57505773672,90.9815816988958
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,398.38337182448,79.8191490584031
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,451.039260969976,63.4339848103592
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,499.076212471131,47.5434605264669
0.0,4.93,ZSM-5,13.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,6.0,5.0,3.0,549.884526558891,29.9133661944319
0.14,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,200.0,2.8436018957346
0.14,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,250.592885375494,6.16113744075831
0.14,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,299.604743083003,12.7962085308056
0.14,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,350.197628458498,21.8009478672985
0.14,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,399.209486166007,35.0710900473933
0.14,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,501.97628458498,56.8720379146919
0.14,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,601.581027667984,61.1374407582938
0.14,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,650.592885375494,75.3554502369668
0.27,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,200.0,4.73933649289098
0.27,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,249.011857707509,9.95260663507109
0.27,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,299.604743083003,20.3791469194312
0.27,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,350.197628458498,40.2843601895734
0.27,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,397.628458498023,65.4028436018957
0.27,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,501.97628458498,90.0473933649289
0.27,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,600.0,91.9431279620853
0.27,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,650.592885375494,91.9431279620853
0.56,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,200.0,6.63507109004739
0.56,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,249.011857707509,18.9573459715639
0.56,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,301.185770750988,36.9668246445497
0.56,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,348.616600790513,63.5071090047393
0.56,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,400.790513833992,82.9383886255924
0.56,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,500.395256916996,93.8388625592417
0.56,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,600.0,93.8388625592417
0.56,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,650.592885375494,90.0473933649289
1.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,198.418972332015,7.58293838862559
1.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,249.011857707509,30.3317535545023
1.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,301.185770750988,62.085308056872
1.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,348.616600790513,85.3080568720379
1.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,400.790513833992,90.521327014218
1.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,500.395256916996,93.8388625592417
1.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,598.418972332015,90.521327014218
1.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,650.592885375494,81.5165876777251
2.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,198.418972332015,7.10900473933649
2.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,247.430830039525,32.2274881516587
2.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,298.023715415019,68.2464454976303
2.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,348.616600790513,89.0995260663507
2.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,399.209486166007,93.8388625592417
2.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,500.395256916996,94.7867298578198
2.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,600.0,84.3601895734597
2.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,652.173913043478,68.7203791469194
2.6,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,200.0,9.00473933649289
2.6,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,247.430830039525,29.3838862559241
2.6,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,299.604743083003,73.9336492890995
2.6,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,348.616600790513,90.521327014218
2.6,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,400.790513833992,93.3649289099526
2.6,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,500.395256916996,93.8388625592417
2.6,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,600.0,80.5687203791469
2.6,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,650.592885375494,61.6113744075829
3.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,198.418972332015,12.3222748815165
3.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,249.011857707509,37.9146919431279
3.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,299.604743083003,79.6208530805687
3.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,350.197628458498,90.9952606635071
3.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,400.790513833992,93.8388625592417
3.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,498.814229249011,92.8909952606635
3.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,600.0,76.7772511848341
3.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,0.52,650.592885375494,60.6635071090047
0.14,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,2.0,399.820143884892,8.45771144278606
0.14,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,2.0,450.539568345323,13.9303482587064
0.27,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,2.0,401.438848920863,17.412935323383
0.27,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,2.0,450.0,27.3631840796019
0.56,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,2.0,349.640287769784,18.9054726368159
0.56,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,2.0,399.820143884892,33.8308457711442
0.56,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,2.0,450.539568345323,44.2786069651741
1.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,2.0,300.539568345323,11.9402985074626
1.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,2.0,350.179856115107,25.8706467661691
1.0,0.0,ZSM-5,14.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10.0,5.0,2.0,400.359712230215,49.7512437810945
